rodada,apelido,atleta_id,posicao_id,clube_id,entrou_em_campo,pontuacao,CA,DS,FC,FS,PI,FD,I,FF,FT,SG,A,DE,GS,G,DP,PC,PP,CV,PS,GC,clube_nome,posicao_nome,posicao_abreviacao
1,Zaracho,100079,4,282,True,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
1,Igor Gomes,100084,4,276,True,0.2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
1,Pedrinho,100103,5,280,True,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Atacante,ata
1,Yuri Alberto,100652,5,285,True,-0.6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
1,Matheus Henrique,100742,4,284,True,6.9,0,1,1,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
1,Liziero,100761,4,276,True,-0.3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
1,Gabriel Sara,100763,4,276,True,-1.1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
1,Brenno,100830,1,284,True,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Grêmio,Goleiro,gol
1,Ruan,100842,3,284,True,-0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Zagueiro,zag
1,Lucas Araújo,100844,4,265,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
1,Luan Cândido,100848,2,280,True,7.9,0,3,2,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bragantino,Lateral,lat
1,Conti,100943,3,265,True,4.7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bahia,Zagueiro,zag
1,Nonato,100987,4,285,True,-0.7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
1,Felipe Marques,101054,5,1371,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
1,Umberto Louzer,101077,6,292,True,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Técnico,tec
1,Ademir,101314,5,327,True,2.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
1,Guga,101319,2,282,True,2.4,0,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Lateral,lat
1,Bruno Silva,101422,5,315,True,-0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
1,Thonny Anderson,101484,4,265,True,0.4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
1,Pepê,101573,4,1371,True,4.8,0,5,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
1,Hugo Moura,101594,4,262,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
1,Felipe Jonatan,101708,2,277,True,1.8,0,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Lateral,lat
1,Marrony,101717,5,282,True,1.6,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
1,Guilherme Castilho,101798,4,286,True,3.7,1,4,1,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
1,Vitinho,101960,5,293,True,3.4,0,2,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Atacante,ata
1,Marquinhos,102292,5,292,True,1.1,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
1,Mikael,102299,5,292,True,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
1,Rafael Elias,102302,5,1371,True,-0.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
1,Caio Paulista,102318,5,266,True,9.0,0,8,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
1,Alyson,102330,2,286,True,-2.0,1,3,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
1,Araos,102352,4,264,True,-2.6,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
1,Kelvyn,102464,2,354,True,-0.8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Lateral,lat
1,Helinho,102598,5,280,True,15.0,0,3,1,1,6,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Bragantino,Atacante,ata
1,Terans,102878,4,293,True,4.8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
1,Luan,102909,4,276,True,0.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
1,Lucas Ribeiro,103088,3,285,True,-4.3,1,1,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
1,Éderson,103099,4,356,True,5.0,1,6,2,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
1,Ramires,103295,4,280,True,5.3,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bragantino,Meia,mei
1,Kaio Jorge,103445,5,277,True,0.8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
1,Ramon,103515,4,327,True,1.1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
1,Gabriel Menino,103767,4,275,True,7.6,0,8,2,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
1,Hernán Crespo,103912,6,276,True,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Técnico,tec
1,Sabino,104075,3,292,True,0.9,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Zagueiro,zag
1,Cléber,104125,5,354,True,11.4,0,3,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ceará,Atacante,ata
1,Renan Guedes,104127,2,265,True,5.4,0,2,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bahia,Lateral,lat
1,João Lucas,104257,2,1371,True,-1.0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Lateral,lat
1,Vitor Mendes,104401,3,286,True,0.4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Zagueiro,zag
1,Rick,104459,5,354,True,12.2,0,3,2,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ceará,Atacante,ata
1,Christian,104502,4,293,True,6.5,0,3,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
1,Abner Vinícius,104513,2,293,True,5.7,0,3,3,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
1,Camilo,104519,4,1371,True,3.3,0,4,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
1,Juan Vojvoda,104754,6,356,True,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Técnico,tec
1,Khellven ,105175,2,293,True,4.1,0,1,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
1,Patrick de Lucca,105294,4,265,True,-1.9,1,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
1,Lucas Piton,105584,2,264,True,3.5,0,3,2,2,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Lateral,lat
1,Roni,105585,4,264,True,2.3,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
1,Maurício,105647,4,285,True,1.5,1,3,1,1,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Internacional,Meia,mei
1,Wesley,105811,5,275,True,-1.3,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Atacante,ata
1,Guilherme Azevedo,105837,5,284,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
1,Geovane,105889,4,327,True,-0.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
1,Sylvinho,106047,6,264,True,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Técnico,tec
1,Miguel Ángel Ramírez,106305,6,285,True,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Técnico,tec
1,Jhonata Robert,106371,4,284,True,-5.1,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
1,Léo Pereira,106681,5,284,True,-0.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
1,Vinicius Machado,106819,1,354,True,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Ceará,Goleiro,gol
1,Léo Chú,106820,5,284,True,5.8,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
1,Natan,107110,3,280,True,4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bragantino,Zagueiro,zag
1,Rodrigo Muniz,107112,5,262,True,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
1,Patrick de Paula,107172,4,275,True,-0.4,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
1,Danilo,107231,4,275,True,1.4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
1,Praxedes,107744,4,285,True,0.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
1,Caio Vidal,107745,5,285,True,3.0,0,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Internacional,Atacante,ata
1,Vanderson,107750,2,284,True,10.2,0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Grêmio,Lateral,lat
1,Guilherme Pato,107754,5,1371,True,5.7,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
1,Gabriel Lacerda,108176,3,354,True,2.8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ceará,Zagueiro,zag
1,Luiz Henrique,109282,5,266,True,0.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
1,Raul Gustavo,109389,3,264,True,1.4,0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Zagueiro,zag
1,Sávio,109463,5,282,True,1.9,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
1,Marcos Leonardo,109497,5,277,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
1,Martinelli,109573,4,266,True,0.3,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
1,Gabriel Novaes,109639,5,280,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Atacante,ata
1,Ângelo,110415,5,277,True,-0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
1,Abel Ferreira,110506,6,275,True,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Técnico,tec
1,Palacios,110568,5,285,True,-1.7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
1,Gabriel Pirani,110607,4,277,True,0.5,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Meia,mei
1,Gustavo Oliveira,110633,4,292,True,6.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Sport,Meia,mei
1,Gabriel Teixeira,110760,4,266,True,3.3,0,2,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
1,Ronald,110916,5,373,True,3.0,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
1,Wendson,110948,5,354,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
1,Marcos Vinicios,111333,5,286,True,-0.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Atacante,ata
1,António Oliveira,111578,6,293,True,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Técnico,tec
1,Kaiky,111637,3,277,True,1.4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Zagueiro,zag
1,Adson,111682,4,264,True,0.4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
1,Lucão,111695,5,373,True,-1.1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
1,Ricardinho,111813,5,284,True,9.8,0,1,1,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Grêmio,Atacante,ata
1,Kayky,111829,5,266,True,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
1,João Victor,112060,5,354,True,2.7,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
1,Felipe Endres,112964,6,315,True,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Técnico,tec
1,Guto Ferreira,37245,6,354,True,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Técnico,tec
1,Jô,38138,5,264,True,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Atacante,ata
1,Miranda,38141,3,276,True,7.4,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Zagueiro,zag
1,Thiago Neves,38277,4,292,True,9.7,0,1,2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sport,Meia,mei
1,Wellington Paulista,38279,5,356,True,-1.4,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Atacante,ata
1,Jadson,38315,4,293,True,-0.6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
1,Thiago Heleno,38394,3,293,True,4.7,0,0,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Zagueiro,zag
1,Diego Alves,38509,1,262,True,10.0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,Flamengo,Goleiro,gol
1,Felipe Melo,38545,4,275,True,2.0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
1,Elton,38588,5,1371,True,8.5,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Cuiabá,Atacante,ata
1,Filipe Luís,38750,2,262,True,2.7,0,1,4,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
1,Diego,38909,4,262,True,1.0,0,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
1,Nenê,38913,4,266,True,-4.2,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fluminense,Meia,mei
1,Hulk,39148,5,282,True,12.4,0,0,1,5,4,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,Atlético-MG,Atacante,ata
1,Egídio,42145,2,266,True,5.6,0,0,1,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Fluminense,Lateral,lat
1,Cássio,42234,1,264,True,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Corinthians,Goleiro,gol
1,Cuca,42411,6,282,True,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Técnico,tec
1,Eltinho,42474,2,286,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
1,Fagner,42500,2,264,True,2.0,0,3,1,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Lateral,lat
1,Titi,50353,3,356,True,2.2,0,3,2,2,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Fortaleza,Zagueiro,zag
1,Walter,51413,1,1371,True,0.5,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Cuiabá,Goleiro,gol
1,Everton Ribeiro,51772,4,262,True,0.0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
1,Ytalo,53148,5,280,True,7.8,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bragantino,Atacante,ata
1,João Paulo,56102,4,286,True,4.0,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
1,Felipe Azevedo,60825,5,327,True,5.1,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
